,x,y,w,h,score,match
36,2169,1880,43,51,0.72211504,01_02_2023 LG 282 copy 9.jpg
29,2178,1456,43,51,0.77769357,01_02_2023 LG 282 copy 9.jpg
35,2201,1878,43,51,0.740511,01_02_2023 LG 282 copy 9.jpg
82,2209,1575,70,56,0.86339647,05_07_2019.jpg
17,2252,1628,53,39,0.7847449,01_10_2023 LG 282 copy 4.jpg
34,2270,1876,43,51,0.73493344,01_02_2023 LG 282 copy 9.jpg
30,2274,1664,43,51,0.79859513,01_02_2023 LG 282 copy 9.jpg
31,2298,1707,43,51,0.77566195,01_02_2023 LG 282 copy 9.jpg
33,2307,1871,43,51,0.7055728,01_02_2023 LG 282 copy 9.jpg
56,2315,1751,48,42,0.73759705,12_13_2022 LG 282 copy.jpg
57,2338,1806,48,42,0.80695665,12_13_2022 LG 282 copy.jpg
18,2356,1849,53,39,0.7862403,01_10_2023 LG 282 copy 4.jpg
58,2369,1885,48,42,0.7472703,12_13_2022 LG 282 copy.jpg
