,x,y,w,h,score,match
16,1298,199,43,51,0.883699,01_02_2023 LG 282 copy 9.jpg
29,1307,86,48,42,0.72428626,12_13_2022 LG 282 copy.jpg
2,1342,174,41,85,0.71196514,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
9,1405,223,47,40,0.71536696,01_10_2023 LG 282 copy 8.jpg
18,1445,234,43,51,0.8363297,01_02_2023 LG 282 copy 9.jpg
1,1494,135,41,85,0.71702737,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
55,1530,296,55,45,0.8619539,01_10_2023 LG 282 copy 13.jpg
45,1573,346,50,47,0.8613889,01_10_2023 LG 282 copy 10.jpg
46,1645,423,50,47,0.8533591,01_10_2023 LG 282 copy 10.jpg
10,1683,457,53,39,0.8543503,01_10_2023 LG 282 copy 4.jpg
31,1704,583,48,42,0.7620519,12_13_2022 LG 282 copy.jpg
47,1726,546,50,47,0.75529057,01_10_2023 LG 282 copy 10.jpg
12,1763,578,53,39,0.84316146,01_10_2023 LG 282 copy 4.jpg
32,1772,719,48,42,0.74952614,12_13_2022 LG 282 copy.jpg
33,1781,739,48,42,0.7166755,12_13_2022 LG 282 copy.jpg
56,1805,675,60,53,0.81974185,01_10_2023 LG 282 copy 12.jpg
25,1827,715,77,51,0.8130196,05_28_2019_processed copy.jpg
71,1858,790,70,56,0.78013515,05_07_2019.jpg
52,1898,839,54,44,0.78059787,01_10_2023 LG 282 copy 11.jpg
59,1905,890,56,44,0.72528166,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
23,1933,924,43,51,0.82333845,01_02_2023 LG 282 copy 9.jpg
26,1958,1008,77,51,0.8571753,05_28_2019_processed copy.jpg
72,1982,1081,70,56,0.8483089,05_07_2019.jpg
74,2026,1158,70,56,0.7683221,05_07_2019.jpg
48,2058,1147,49,46,0.8363189,01_10_2023 LG 282 copy 3.jpg
35,2061,1260,48,42,0.756563,12_13_2022 LG 282 copy.jpg
76,2080,1285,70,56,0.77437955,05_07_2019.jpg
8,2082,1225,52,43,0.7235679,06_14_2019_processed copy 2.jpg
57,2101,1340,60,53,0.76464295,01_10_2023 LG 282 copy 12.jpg
0,2122,1375,84,47,0.7755772,06_04_2019_processed copy 2.jpg
53,2162,1410,54,44,0.76808906,01_10_2023 LG 282 copy 11.jpg
36,2177,1461,48,42,0.8534269,12_13_2022 LG 282 copy.jpg
80,2192,1544,70,56,0.77024436,05_07_2019.jpg
37,2193,1498,48,42,0.8194532,12_13_2022 LG 282 copy.jpg
38,2227,1581,48,42,0.85316586,12_13_2022 LG 282 copy.jpg
39,2242,1619,48,42,0.86348796,12_13_2022 LG 282 copy.jpg
43,2251,1877,48,42,0.7425776,12_13_2022 LG 282 copy.jpg
40,2261,1661,48,42,0.85900176,12_13_2022 LG 282 copy.jpg
41,2281,1701,48,42,0.7800937,12_13_2022 LG 282 copy.jpg
54,2290,1734,54,44,0.80783445,01_10_2023 LG 282 copy 11.jpg
42,2303,1771,48,42,0.79860204,12_13_2022 LG 282 copy.jpg
24,2430,1838,43,51,0.7790376,01_02_2023 LG 282 copy 9.jpg
