,x,y,w,h,score,match
48,1485,176,43,51,0.8908671,01_02_2023 LG 282 copy 9.jpg
81,1571,245,50,47,0.82878023,01_10_2023 LG 282 copy 10.jpg
12,1608,157,44,37,0.7041162,01_02_2023 LG 282 copy 2.jpg
82,1652,325,50,47,0.85553646,01_10_2023 LG 282 copy 10.jpg
83,1689,367,50,47,0.8859266,01_10_2023 LG 282 copy 10.jpg
52,1756,444,43,51,0.8844184,01_02_2023 LG 282 copy 9.jpg
84,1761,536,50,47,0.7079033,01_10_2023 LG 282 copy 10.jpg
88,1772,755,70,56,0.74751604,05_07_2019.jpg
53,1783,487,43,51,0.8820135,01_02_2023 LG 282 copy 9.jpg
21,1831,589,53,39,0.7968699,01_10_2023 LG 282 copy 4.jpg
22,1851,640,53,39,0.76870996,01_10_2023 LG 282 copy 4.jpg
89,1877,1004,70,56,0.7162301,05_07_2019.jpg
24,1903,731,53,39,0.8007632,01_10_2023 LG 282 copy 4.jpg
1,1913,769,62,43,0.7647312,12_29_2022 LG 282 copy 2.jpg
58,1937,807,43,51,0.8482891,01_02_2023 LG 282 copy 9.jpg
59,1955,854,43,51,0.811951,01_02_2023 LG 282 copy 9.jpg
2,1972,906,62,43,0.81417066,12_29_2022 LG 282 copy 2.jpg
19,1992,953,47,40,0.8029931,01_10_2023 LG 282 copy 8.jpg
20,2023,1001,47,63,0.7819337,01_02_2023 LG 282 copy 5.jpg
60,2043,1055,43,51,0.87772,01_02_2023 LG 282 copy 9.jpg
61,2060,1101,43,51,0.85571593,01_02_2023 LG 282 copy 9.jpg
75,2070,1270,48,42,0.7741917,12_13_2022 LG 282 copy.jpg
62,2080,1144,43,51,0.77399653,01_02_2023 LG 282 copy 9.jpg
13,2090,1429,44,37,0.70476323,01_02_2023 LG 282 copy 2.jpg
63,2096,1191,43,51,0.88191766,01_02_2023 LG 282 copy 9.jpg
3,2106,1240,62,43,0.8159402,12_29_2022 LG 282 copy 2.jpg
4,2121,1285,62,43,0.8689168,12_29_2022 LG 282 copy 2.jpg
5,2139,1324,62,43,0.79100746,12_29_2022 LG 282 copy 2.jpg
79,2163,1649,48,42,0.7189422,12_13_2022 LG 282 copy.jpg
6,2177,1408,62,43,0.86531186,12_29_2022 LG 282 copy 2.jpg
7,2194,1448,62,43,0.8169011,12_29_2022 LG 282 copy 2.jpg
8,2210,1496,62,43,0.84776634,12_29_2022 LG 282 copy 2.jpg
9,2228,1539,62,43,0.83363783,12_29_2022 LG 282 copy 2.jpg
78,2245,1579,48,42,0.7170752,12_13_2022 LG 282 copy.jpg
65,2266,1624,43,51,0.89392954,01_02_2023 LG 282 copy 9.jpg
68,2273,1886,43,51,0.75181276,01_02_2023 LG 282 copy 9.jpg
10,2275,1672,62,43,0.86212885,12_29_2022 LG 282 copy 2.jpg
11,2289,1712,62,43,0.87573713,12_29_2022 LG 282 copy 2.jpg
67,2321,1752,43,51,0.84905714,01_02_2023 LG 282 copy 9.jpg
40,2351,1855,53,39,0.78615284,01_10_2023 LG 282 copy 4.jpg
86,2410,68,70,56,0.71147627,05_07_2019.jpg
85,2482,27,70,56,0.72044206,05_07_2019.jpg
87,2483,92,70,56,0.70966136,05_07_2019.jpg
69,2520,1886,43,51,0.7138945,01_02_2023 LG 282 copy 9.jpg
