,x,y,w,h,score,match
19,1870,592,45,42,0.79691976,01_02_2023 LG 282 copy 6.jpg
45,1885,637,48,42,0.8680449,12_13_2022 LG 282 copy.jpg
1,1903,684,62,43,0.8687051,12_29_2022 LG 282 copy 2.jpg
20,1935,716,45,42,0.75931525,01_02_2023 LG 282 copy 6.jpg
2,1939,765,62,43,0.84129566,12_29_2022 LG 282 copy 2.jpg
3,1957,806,62,43,0.8304538,12_29_2022 LG 282 copy 2.jpg
21,1985,841,45,42,0.748143,01_02_2023 LG 282 copy 6.jpg
37,1998,886,43,51,0.8580397,01_02_2023 LG 282 copy 9.jpg
22,2055,1012,45,42,0.8215655,01_02_2023 LG 282 copy 6.jpg
4,2059,1060,62,43,0.8903597,12_29_2022 LG 282 copy 2.jpg
5,2078,1099,62,43,0.8112954,12_29_2022 LG 282 copy 2.jpg
38,2096,1137,43,51,0.7931867,01_02_2023 LG 282 copy 9.jpg
39,2120,1178,43,51,0.83579797,01_02_2023 LG 282 copy 9.jpg
6,2123,1228,62,43,0.76829356,12_29_2022 LG 282 copy 2.jpg
66,2145,1282,55,45,0.78070956,01_10_2023 LG 282 copy 13.jpg
51,2172,1350,48,42,0.8122159,12_13_2022 LG 282 copy.jpg
72,2186,1433,70,56,0.83083254,05_07_2019.jpg
63,2194,1395,50,47,0.8184375,01_10_2023 LG 282 copy 10.jpg
73,2204,1479,70,56,0.82811844,05_07_2019.jpg
75,2216,1521,70,56,0.8048998,05_07_2019.jpg
64,2248,1565,54,44,0.8356491,01_10_2023 LG 282 copy 11.jpg
52,2268,1613,48,42,0.84571135,12_13_2022 LG 282 copy.jpg
65,2280,1651,54,44,0.89076674,01_10_2023 LG 282 copy 11.jpg
29,2282,1465,53,39,0.7624833,01_10_2023 LG 282 copy 4.jpg
53,2298,1696,48,42,0.91122025,12_13_2022 LG 282 copy.jpg
54,2313,1742,48,42,0.8860166,12_13_2022 LG 282 copy.jpg
55,2330,1790,48,42,0.9234362,12_13_2022 LG 282 copy.jpg
56,2348,1829,48,42,0.7554557,12_13_2022 LG 282 copy.jpg
57,2360,1879,48,42,0.8113384,12_13_2022 LG 282 copy.jpg
40,2485,1853,43,51,0.73187184,01_02_2023 LG 282 copy 9.jpg
