,x,y,w,h,score,match
62,2160,1390,48,42,0.84638715,12_13_2022 LG 282 copy.jpg
71,2172,1423,54,44,0.82546383,01_10_2023 LG 282 copy 11.jpg
81,2196,1497,70,56,0.87037265,05_07_2019.jpg
66,2235,1764,48,42,0.73728365,12_13_2022 LG 282 copy.jpg
63,2242,1554,48,42,0.8030324,12_13_2022 LG 282 copy.jpg
0,2253,1636,84,47,0.7847044,06_04_2019_processed copy 2.jpg
64,2258,1594,48,42,0.8029684,12_13_2022 LG 282 copy.jpg
82,2295,1710,70,56,0.8577019,05_07_2019.jpg
65,2307,1683,48,42,0.89816886,12_13_2022 LG 282 copy.jpg
84,2314,1762,70,56,0.78914326,05_07_2019.jpg
67,2356,1814,48,42,0.7954744,12_13_2022 LG 282 copy.jpg
18,2367,1866,53,39,0.80989873,01_10_2023 LG 282 copy 4.jpg
9,2436,1854,41,45,0.7150783,01_02_2023 LG 282 copy 7.jpg
