,x,y,w,h,score,match
73,2026,970,55,45,0.76705766,01_10_2023 LG 282 copy 13.jpg
45,2041,1007,43,51,0.7234278,01_02_2023 LG 282 copy 9.jpg
46,2052,1050,43,51,0.7875583,01_02_2023 LG 282 copy 9.jpg
49,2069,1095,43,51,0.71283996,01_02_2023 LG 282 copy 9.jpg
48,2091,1087,43,51,0.7784703,01_02_2023 LG 282 copy 9.jpg
50,2104,1130,43,51,0.7765995,01_02_2023 LG 282 copy 9.jpg
74,2134,1218,55,45,0.77643394,01_10_2023 LG 282 copy 13.jpg
6,2149,1252,66,50,0.7556738,05_10_2019_processed.jpg
5,2171,1298,62,43,0.7695335,12_29_2022 LG 282 copy 2.jpg
76,2185,1336,62,50,0.7882611,05_10_2019.jpg
65,2211,1378,48,42,0.8041832,12_13_2022 LG 282 copy.jpg
82,2230,1454,70,56,0.773771,05_07_2019.jpg
66,2236,1423,48,42,0.8402168,12_13_2022 LG 282 copy.jpg
72,2287,1554,54,44,0.723307,01_10_2023 LG 282 copy 11.jpg
11,2291,1589,75,57,0.72438407,05_14_2019_processed copy.jpg
12,2331,1684,75,57,0.7704417,05_14_2019_processed copy.jpg
2,2337,1733,100,51,0.7399347,06_04_2019_processed copy 3.jpg
25,2338,1636,53,39,0.7077611,01_10_2023 LG 282 copy 4.jpg
67,2399,1804,48,42,0.82679504,12_13_2022 LG 282 copy.jpg
68,2412,1828,48,42,0.78853035,12_13_2022 LG 282 copy.jpg
69,2429,1869,48,42,0.8077058,12_13_2022 LG 282 copy.jpg
8,2525,1859,41,85,0.74171925,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
