,x,y,w,h,score,match
39,1345,95,43,51,0.9443254,01_02_2023 LG 282 copy 9.jpg
42,1400,109,43,51,0.9248137,01_02_2023 LG 282 copy 9.jpg
44,1451,129,43,51,0.88765913,01_02_2023 LG 282 copy 9.jpg
46,1502,158,43,51,0.80656505,01_02_2023 LG 282 copy 9.jpg
11,1570,73,41,85,0.72542,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
17,1597,239,41,45,0.8112609,01_02_2023 LG 282 copy 7.jpg
20,1623,278,47,40,0.7352382,01_10_2023 LG 282 copy 8.jpg
37,1627,87,43,51,0.71128595,01_02_2023 LG 282 copy 9.jpg
71,1660,314,48,42,0.75006306,12_13_2022 LG 282 copy.jpg
10,1666,36,41,85,0.7173625,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
90,1693,357,50,47,0.8207665,01_10_2023 LG 282 copy 10.jpg
21,1725,402,47,40,0.78780514,01_10_2023 LG 282 copy 8.jpg
51,1757,435,43,51,0.8678688,01_02_2023 LG 282 copy 9.jpg
2,1775,484,62,43,0.88432324,12_29_2022 LG 282 copy 2.jpg
73,1778,603,48,42,0.78028154,12_13_2022 LG 282 copy.jpg
22,1810,542,47,40,0.83542717,01_10_2023 LG 282 copy 8.jpg
72,1829,581,48,42,0.8418476,12_13_2022 LG 282 copy.jpg
74,1852,629,48,42,0.85238975,12_13_2022 LG 282 copy.jpg
83,1886,1772,48,42,0.7210315,12_13_2022 LG 282 copy.jpg
87,1901,1857,48,42,0.7335681,12_13_2022 LG 282 copy.jpg
56,1903,711,43,51,0.87586105,01_02_2023 LG 282 copy 9.jpg
58,1921,756,43,51,0.84634805,01_02_2023 LG 282 copy 9.jpg
3,1953,850,62,43,0.8595834,12_29_2022 LG 282 copy 2.jpg
75,1977,893,48,42,0.84801465,12_13_2022 LG 282 copy.jpg
60,2014,953,43,51,0.8698692,01_02_2023 LG 282 copy 9.jpg
61,2030,998,43,51,0.88770324,01_02_2023 LG 282 copy 9.jpg
62,2052,1041,43,51,0.8202417,01_02_2023 LG 282 copy 9.jpg
63,2070,1086,43,51,0.86607426,01_02_2023 LG 282 copy 9.jpg
64,2088,1130,43,51,0.82596254,01_02_2023 LG 282 copy 9.jpg
4,2097,1179,62,43,0.7793734,12_29_2022 LG 282 copy 2.jpg
65,2126,1217,43,51,0.7599637,01_02_2023 LG 282 copy 9.jpg
5,2129,1263,62,43,0.71429825,12_29_2022 LG 282 copy 2.jpg
107,2131,1116,70,56,0.78769255,05_07_2019.jpg
88,2146,1073,101,74,0.80081004,06_04_2019_processed copy.jpg
79,2154,1303,48,42,0.72541636,12_13_2022 LG 282 copy.jpg
78,2155,1169,48,42,0.78603685,12_13_2022 LG 282 copy.jpg
26,2157,1104,53,39,0.81651807,01_10_2023 LG 282 copy 4.jpg
110,2174,1843,70,56,0.7452733,05_07_2019.jpg
66,2196,1383,43,51,0.8746841,01_02_2023 LG 282 copy 9.jpg
6,2205,1433,62,43,0.83900934,12_29_2022 LG 282 copy 2.jpg
7,2221,1476,62,43,0.80552846,12_29_2022 LG 282 copy 2.jpg
8,2232,1520,62,43,0.73989457,12_29_2022 LG 282 copy 2.jpg
84,2243,1778,48,42,0.77232504,12_13_2022 LG 282 copy.jpg
85,2248,1800,48,42,0.70489365,12_13_2022 LG 282 copy.jpg
91,2252,1561,54,44,0.8236737,01_10_2023 LG 282 copy 11.jpg
92,2269,1605,54,44,0.86125004,01_10_2023 LG 282 copy 11.jpg
93,2285,1646,54,44,0.7994712,01_10_2023 LG 282 copy 11.jpg
36,2292,1792,53,39,0.8165524,01_10_2023 LG 282 copy 4.jpg
94,2304,1690,54,44,0.7670104,01_10_2023 LG 282 copy 11.jpg
1,2305,1830,45,72,0.77092844,01_10_2023 LG 282 copy.jpg
80,2311,1446,48,42,0.8545927,12_13_2022 LG 282 copy.jpg
82,2323,1738,48,42,0.85784376,12_13_2022 LG 282 copy.jpg
81,2349,1556,48,42,0.80336756,12_13_2022 LG 282 copy.jpg
86,2367,1835,48,42,0.78780276,12_13_2022 LG 282 copy.jpg
18,2443,1841,41,45,0.7686351,01_02_2023 LG 282 copy 7.jpg
102,2472,38,70,56,0.7030333,05_07_2019.jpg
13,2481,1751,41,85,0.79064715,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
104,2522,122,70,56,0.7059951,05_07_2019.jpg
12,2543,1748,41,85,0.7696128,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
