,x,y,w,h,score,match
2,1446,280,51,63,0.85791665,01_02_2023 LG 282 copy.jpg
27,1488,322,43,51,0.8753539,01_02_2023 LG 282 copy 9.jpg
29,1525,356,43,51,0.85336953,01_02_2023 LG 282 copy 9.jpg
30,1556,396,43,51,0.88348764,01_02_2023 LG 282 copy 9.jpg
31,1589,437,43,51,0.915024,01_02_2023 LG 282 copy 9.jpg
33,1615,479,43,51,0.9078557,01_02_2023 LG 282 copy 9.jpg
34,1647,525,43,51,0.8993474,01_02_2023 LG 282 copy 9.jpg
54,1673,577,48,42,0.8719737,12_13_2022 LG 282 copy.jpg
66,1692,624,60,53,0.8509417,01_10_2023 LG 282 copy 12.jpg
67,1718,665,60,53,0.852305,01_10_2023 LG 282 copy 12.jpg
55,1749,705,48,42,0.92209977,12_13_2022 LG 282 copy.jpg
0,1764,742,62,43,0.8639159,12_29_2022 LG 282 copy 2.jpg
68,1779,785,60,53,0.8257496,01_10_2023 LG 282 copy 12.jpg
36,1815,818,43,51,0.86110276,01_02_2023 LG 282 copy 9.jpg
10,1845,885,47,40,0.7963269,01_10_2023 LG 282 copy 8.jpg
64,1878,931,50,47,0.8409084,01_10_2023 LG 282 copy 10.jpg
38,1925,1019,43,51,0.8701254,01_02_2023 LG 282 copy 9.jpg
57,1965,960,48,42,0.75701964,12_13_2022 LG 282 copy.jpg
41,1970,1103,43,51,0.8690975,01_02_2023 LG 282 copy 9.jpg
1,2002,1203,62,43,0.79863304,12_29_2022 LG 282 copy 2.jpg
59,2021,1240,48,42,0.8463178,12_13_2022 LG 282 copy.jpg
39,2035,1049,43,51,0.78409547,01_02_2023 LG 282 copy 9.jpg
65,2043,1273,54,44,0.76850855,01_10_2023 LG 282 copy 11.jpg
42,2079,1311,43,51,0.8929096,01_02_2023 LG 282 copy 9.jpg
43,2118,1396,43,51,0.8946388,01_02_2023 LG 282 copy 9.jpg
8,2149,1436,45,42,0.7733947,01_02_2023 LG 282 copy 6.jpg
45,2153,1481,43,51,0.86390674,01_02_2023 LG 282 copy 9.jpg
46,2179,1523,43,51,0.853503,01_02_2023 LG 282 copy 9.jpg
7,2207,1413,41,45,0.700514,01_02_2023 LG 282 copy 7.jpg
47,2218,1603,43,51,0.90240425,01_02_2023 LG 282 copy 9.jpg
69,2226,1653,60,53,0.79034,01_10_2023 LG 282 copy 12.jpg
70,2248,1698,60,53,0.81594473,01_10_2023 LG 282 copy 12.jpg
49,2284,1739,43,51,0.83925825,01_02_2023 LG 282 copy 9.jpg
51,2321,1823,43,51,0.8762042,01_02_2023 LG 282 copy 9.jpg
61,2332,1872,48,42,0.8320437,12_13_2022 LG 282 copy.jpg
9,2372,1796,45,42,0.7216359,01_02_2023 LG 282 copy 6.jpg
62,2426,1873,48,42,0.720292,12_13_2022 LG 282 copy.jpg
