,x,y,w,h,score,match
34,1011,125,43,51,0.73388976,01_02_2023 LG 282 copy 9.jpg
63,1055,97,48,42,0.8091375,12_13_2022 LG 282 copy.jpg
6,1115,54,41,85,0.759265,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
35,1141,132,43,51,0.80790895,01_02_2023 LG 282 copy 9.jpg
5,1168,48,41,85,0.7407927,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
31,1215,72,43,51,0.7721577,01_02_2023 LG 282 copy 9.jpg
38,1241,157,43,51,0.7311428,01_02_2023 LG 282 copy 9.jpg
0,1265,57,45,72,0.71127594,01_10_2023 LG 282 copy.jpg
32,1313,77,43,51,0.87462056,01_02_2023 LG 282 copy 9.jpg
33,1367,88,43,51,0.8561773,01_02_2023 LG 282 copy 9.jpg
36,1463,134,43,51,0.8886143,01_02_2023 LG 282 copy 9.jpg
39,1509,169,43,51,0.8874924,01_02_2023 LG 282 copy 9.jpg
80,1546,214,54,44,0.86921054,01_10_2023 LG 282 copy 11.jpg
85,1582,253,60,53,0.8238345,01_10_2023 LG 282 copy 12.jpg
86,1651,330,60,53,0.81321704,01_10_2023 LG 282 copy 12.jpg
9,1689,372,53,39,0.8467332,01_10_2023 LG 282 copy 4.jpg
7,1739,361,41,85,0.70899767,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
45,1748,454,43,51,0.8779872,01_02_2023 LG 282 copy 9.jpg
10,1772,507,53,39,0.85995966,01_10_2023 LG 282 copy 4.jpg
47,1825,600,43,51,0.8772513,01_02_2023 LG 282 copy 9.jpg
1,1844,646,62,43,0.8143493,12_29_2022 LG 282 copy 2.jpg
64,1864,688,48,42,0.8057642,12_13_2022 LG 282 copy.jpg
65,1883,727,48,42,0.86857474,12_13_2022 LG 282 copy.jpg
52,1906,771,43,51,0.8741724,01_02_2023 LG 282 copy 9.jpg
53,1928,817,43,51,0.86945015,01_02_2023 LG 282 copy 9.jpg
66,1944,868,48,42,0.8824306,12_13_2022 LG 282 copy.jpg
81,1957,1020,54,44,0.71904045,01_10_2023 LG 282 copy 11.jpg
54,1979,924,43,51,0.8647684,01_02_2023 LG 282 copy 9.jpg
2,1989,978,62,43,0.87513137,12_29_2022 LG 282 copy 2.jpg
55,2019,1015,43,51,0.8813917,01_02_2023 LG 282 copy 9.jpg
56,2036,1058,43,51,0.89528143,01_02_2023 LG 282 copy 9.jpg
70,2037,1211,48,42,0.8039194,12_13_2022 LG 282 copy.jpg
94,2039,1242,70,56,0.76472735,05_07_2019.jpg
57,2057,1103,43,51,0.86960113,01_02_2023 LG 282 copy 9.jpg
58,2079,1148,43,51,0.8817044,01_02_2023 LG 282 copy 9.jpg
59,2093,1195,43,51,0.8754512,01_02_2023 LG 282 copy 9.jpg
96,2093,1366,70,56,0.7096056,05_07_2019.jpg
82,2123,1276,54,44,0.82777035,01_10_2023 LG 282 copy 11.jpg
97,2125,1490,70,56,0.71744037,05_07_2019.jpg
4,2142,1319,62,43,0.849577,12_29_2022 LG 282 copy 2.jpg
60,2167,1357,43,51,0.9039372,01_02_2023 LG 282 copy 9.jpg
21,2182,1409,53,39,0.81756485,01_10_2023 LG 282 copy 4.jpg
99,2207,1533,70,56,0.7562927,05_07_2019.jpg
83,2212,1498,54,44,0.8419152,01_10_2023 LG 282 copy 11.jpg
87,2237,1581,60,53,0.8211333,01_10_2023 LG 282 copy 12.jpg
101,2262,1661,70,56,0.81556535,05_07_2019.jpg
84,2263,1622,55,45,0.83698094,01_10_2023 LG 282 copy 13.jpg
103,2292,1879,70,56,0.7294751,05_07_2019.jpg
72,2302,1711,48,42,0.8482541,12_13_2022 LG 282 copy.jpg
73,2321,1757,48,42,0.8617841,12_13_2022 LG 282 copy.jpg
74,2337,1800,48,42,0.786893,12_13_2022 LG 282 copy.jpg
75,2352,1850,48,42,0.87259334,12_13_2022 LG 282 copy.jpg
