,x,y,w,h,score,match
43,1713,795,43,51,0.7767898,01_02_2023 LG 282 copy 9.jpg
26,1726,637,47,40,0.7579384,01_10_2023 LG 282 copy 8.jpg
64,1750,755,48,42,0.7231497,12_13_2022 LG 282 copy.jpg
63,1758,675,48,42,0.8626047,12_13_2022 LG 282 copy.jpg
65,1781,796,48,42,0.7001435,12_13_2022 LG 282 copy.jpg
4,1782,715,62,43,0.87754196,12_29_2022 LG 282 copy 2.jpg
5,1802,754,62,43,0.8700552,12_29_2022 LG 282 copy 2.jpg
42,1832,792,43,51,0.8585537,01_02_2023 LG 282 copy 9.jpg
46,1875,871,43,51,0.8810153,01_02_2023 LG 282 copy 9.jpg
84,1895,1133,70,56,0.7095537,05_07_2019.jpg
23,1946,978,45,42,0.75015014,01_02_2023 LG 282 copy 6.jpg
66,1965,1041,48,42,0.85813403,12_13_2022 LG 282 copy.jpg
27,1984,1078,53,39,0.86390805,01_10_2023 LG 282 copy 4.jpg
28,2007,1120,53,39,0.79967785,01_10_2023 LG 282 copy 4.jpg
29,2032,1160,53,39,0.7972017,01_10_2023 LG 282 copy 4.jpg
51,2057,1198,43,51,0.7913231,01_02_2023 LG 282 copy 9.jpg
54,2070,1252,43,51,0.79698724,01_02_2023 LG 282 copy 9.jpg
6,2110,1321,62,43,0.81732744,12_29_2022 LG 282 copy 2.jpg
30,2161,1409,53,39,0.767846,01_10_2023 LG 282 copy 4.jpg
74,2168,1456,60,53,0.73321086,01_10_2023 LG 282 copy 12.jpg
77,2185,1505,56,44,0.70176077,11_15_2022 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy.jpg
75,2207,1539,60,53,0.7388443,01_10_2023 LG 282 copy 12.jpg
56,2212,1332,43,51,0.74818397,01_02_2023 LG 282 copy 9.jpg
72,2238,1575,54,44,0.74758774,01_10_2023 LG 282 copy 11.jpg
53,2238,1227,43,51,0.7714566,01_02_2023 LG 282 copy 9.jpg
87,2245,1609,70,56,0.7671573,05_07_2019.jpg
0,2269,1701,100,51,0.7320949,06_04_2019_processed copy 3.jpg
76,2274,1658,60,53,0.77504146,01_10_2023 LG 282 copy 12.jpg
1,2292,1750,100,51,0.79343075,06_04_2019_processed copy 3.jpg
86,2303,1556,70,56,0.79260814,05_07_2019.jpg
73,2340,1786,54,44,0.7992003,01_10_2023 LG 282 copy 11.jpg
67,2344,1603,48,42,0.809088,12_13_2022 LG 282 copy.jpg
88,2349,1829,70,56,0.7679663,05_07_2019.jpg
2,2352,1890,100,51,0.7888231,06_04_2019_processed copy 3.jpg
7,2435,1779,41,85,0.7493604,01_27_2023 LG 282.jpg01_10_2023 LG 282 copy 12_processed copy 2.jpg
