,x,y,w,h,score,match
15,1548,311,41,45,0.7356575,01_02_2023 LG 282 copy 7.jpg
19,1573,345,52,49,0.7277067,12_13_2022 LG 282 copy 2.jpg
92,1726,546,52,44,0.7452256,06_14_2019_processed copy.jpg
21,1758,580,47,63,0.788411,01_02_2023 LG 282 copy 5.jpg
20,1777,644,52,43,0.72333723,06_14_2019_processed copy 2.jpg
22,1827,728,53,39,0.73207015,01_10_2023 LG 282 copy 4.jpg
52,1916,930,60,46,0.71529883,01_10_2023 LG 282 copy 2.jpg
17,1972,1013,41,45,0.747506,01_02_2023 LG 282 copy 7.jpg
53,1999,1129,60,46,0.71862537,01_10_2023 LG 282 copy 2.jpg
47,2027,1173,43,51,0.7334452,01_02_2023 LG 282 copy 9.jpg
9,2050,1249,79,54,0.77111465,05_10_2019 copy.jpg
81,2095,1331,70,56,0.8245356,05_07_2019.jpg
0,2128,1464,100,51,0.7506914,06_04_2019_processed copy 3.jpg
4,2129,1379,62,43,0.7186013,12_29_2022 LG 282 copy 2.jpg
54,2157,1414,49,46,0.77047426,01_10_2023 LG 282 copy 3.jpg
86,2170,1532,70,56,0.72086364,05_07_2019.jpg
60,2232,1623,54,44,0.7347808,01_10_2023 LG 282 copy 11.jpg
49,2292,1761,48,42,0.81151754,12_13_2022 LG 282 copy.jpg
50,2312,1809,48,42,0.87941027,12_13_2022 LG 282 copy.jpg
51,2331,1853,48,42,0.8267841,12_13_2022 LG 282 copy.jpg
