,x,y,w,h,score,match
29,1145,70,43,51,0.7959397,01_02_2023 LG 282 copy 9.jpg
25,1192,53,43,51,0.8536668,01_02_2023 LG 282 copy 9.jpg
26,1247,53,43,51,0.8602285,01_02_2023 LG 282 copy 9.jpg
27,1339,55,43,51,0.8222555,01_02_2023 LG 282 copy 9.jpg
28,1385,61,43,51,0.80041736,01_02_2023 LG 282 copy 9.jpg
6,1439,78,41,45,0.73213834,01_02_2023 LG 282 copy 7.jpg
5,1483,98,49,47,0.80560964,01_02_2023 LG 282 copy 3.jpg
8,1620,210,41,45,0.8002213,01_02_2023 LG 282 copy 7.jpg
9,1656,244,41,45,0.75980127,01_02_2023 LG 282 copy 7.jpg
10,1692,289,41,45,0.79877275,01_02_2023 LG 282 copy 7.jpg
16,1708,329,52,43,0.7852487,06_14_2019_processed copy 2.jpg
15,1737,361,45,42,0.7777773,01_02_2023 LG 282 copy 6.jpg
17,1762,414,47,40,0.82799906,01_10_2023 LG 282 copy 8.jpg
65,1784,457,50,47,0.89248985,01_10_2023 LG 282 copy 10.jpg
18,1811,500,47,40,0.8310213,01_10_2023 LG 282 copy 8.jpg
19,1834,551,47,40,0.77883923,01_10_2023 LG 282 copy 8.jpg
49,1855,597,48,42,0.8469691,12_13_2022 LG 282 copy.jpg
50,1876,637,48,42,0.8596305,12_13_2022 LG 282 copy.jpg
34,1877,717,43,51,0.83627576,01_02_2023 LG 282 copy 9.jpg
14,1891,683,57,43,0.76191515,12_13_2022 LG 282 copy 3.jpg
51,1929,759,48,42,0.8878476,12_13_2022 LG 282 copy.jpg
20,1949,799,47,40,0.8079234,01_10_2023 LG 282 copy 8.jpg
52,1961,842,48,42,0.8387068,12_13_2022 LG 282 copy.jpg
36,1984,881,43,51,0.8861703,01_02_2023 LG 282 copy 9.jpg
0,1989,928,62,43,0.9053609,12_29_2022 LG 282 copy 2.jpg
37,2019,963,43,51,0.85415196,01_02_2023 LG 282 copy 9.jpg
1,2025,1010,62,43,0.9001435,12_29_2022 LG 282 copy 2.jpg
38,2053,1047,43,51,0.87329423,01_02_2023 LG 282 copy 9.jpg
83,2064,1096,52,44,0.80523366,06_14_2019_processed copy.jpg
55,2073,1140,48,42,0.7887592,12_13_2022 LG 282 copy.jpg
2,2096,1176,62,43,0.8243714,12_29_2022 LG 282 copy 2.jpg
41,2151,1295,43,51,0.8500795,01_02_2023 LG 282 copy 9.jpg
42,2172,1340,43,51,0.8477543,01_02_2023 LG 282 copy 9.jpg
56,2184,1388,48,42,0.7638179,12_13_2022 LG 282 copy.jpg
44,2203,1428,43,51,0.8336402,01_02_2023 LG 282 copy 9.jpg
57,2232,1510,48,42,0.7759107,12_13_2022 LG 282 copy.jpg
68,2247,1556,54,44,0.7370102,01_10_2023 LG 282 copy 11.jpg
58,2268,1602,48,42,0.7665697,12_13_2022 LG 282 copy.jpg
59,2286,1650,48,42,0.8007146,12_13_2022 LG 282 copy.jpg
13,2290,905,41,45,0.71539867,01_02_2023 LG 282 copy 7.jpg
61,2322,1746,48,42,0.8446816,12_13_2022 LG 282 copy.jpg
63,2336,1791,48,42,0.80430007,12_13_2022 LG 282 copy.jpg
64,2346,1845,48,42,0.82487905,12_13_2022 LG 282 copy.jpg
60,2377,1713,48,42,0.79215354,12_13_2022 LG 282 copy.jpg
62,2390,1769,48,42,0.796388,12_13_2022 LG 282 copy.jpg
71,2403,1818,74,59,0.7335724,06_07_2019_processed copy.jpg
30,2451,238,43,51,0.7162088,01_02_2023 LG 282 copy 9.jpg
66,2540,1352,49,46,0.7422477,01_10_2023 LG 282 copy 3.jpg
